source_id,file,sheet,row,nonempty_cells,selected_cells,excluded_cells,selected_addresses,excluded_addresses_and_reasons
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,21,11,10,1,"[""C21"", ""D21"", ""E21"", ""F21"", ""G21"", ""H21"", ""I21"", ""J21"", ""K21"", ""L21""]","{""B21"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,22,11,10,1,"[""C22"", ""D22"", ""E22"", ""F22"", ""G22"", ""H22"", ""I22"", ""J22"", ""K22"", ""L22""]","{""B22"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,23,3,0,3,[],"{""A23"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B23"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H23"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,24,11,0,11,[],"{""B24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""C24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""D24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""E24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""F24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""G24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""I24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""J24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""K24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""L24"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,25,12,10,2,"[""C25"", ""D25"", ""E25"", ""F25"", ""G25"", ""H25"", ""I25"", ""J25"", ""K25"", ""L25""]","{""A25"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B25"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,26,11,10,1,"[""C26"", ""D26"", ""E26"", ""F26"", ""G26"", ""H26"", ""I26"", ""J26"", ""K26"", ""L26""]","{""B26"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,27,11,10,1,"[""C27"", ""D27"", ""E27"", ""F27"", ""G27"", ""H27"", ""I27"", ""J27"", ""K27"", ""L27""]","{""B27"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,28,11,10,1,"[""C28"", ""D28"", ""E28"", ""F28"", ""G28"", ""H28"", ""I28"", ""J28"", ""K28"", ""L28""]","{""B28"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,29,11,10,1,"[""C29"", ""D29"", ""E29"", ""F29"", ""G29"", ""H29"", ""I29"", ""J29"", ""K29"", ""L29""]","{""B29"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,30,11,10,1,"[""C30"", ""D30"", ""E30"", ""F30"", ""G30"", ""H30"", ""I30"", ""J30"", ""K30"", ""L30""]","{""B30"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,31,11,10,1,"[""C31"", ""D31"", ""E31"", ""F31"", ""G31"", ""H31"", ""I31"", ""J31"", ""K31"", ""L31""]","{""B31"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,32,12,10,2,"[""C32"", ""D32"", ""E32"", ""F32"", ""G32"", ""H32"", ""I32"", ""J32"", ""K32"", ""L32""]","{""A32"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B32"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,33,11,10,1,"[""C33"", ""D33"", ""E33"", ""F33"", ""G33"", ""H33"", ""I33"", ""J33"", ""K33"", ""L33""]","{""B33"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,34,11,10,1,"[""C34"", ""D34"", ""E34"", ""F34"", ""G34"", ""H34"", ""I34"", ""J34"", ""K34"", ""L34""]","{""B34"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,35,11,10,1,"[""C35"", ""D35"", ""E35"", ""F35"", ""G35"", ""H35"", ""I35"", ""J35"", ""K35"", ""L35""]","{""B35"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,36,11,10,1,"[""C36"", ""D36"", ""E36"", ""F36"", ""G36"", ""H36"", ""I36"", ""J36"", ""K36"", ""L36""]","{""B36"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,37,11,10,1,"[""C37"", ""D37"", ""E37"", ""F37"", ""G37"", ""H37"", ""I37"", ""J37"", ""K37"", ""L37""]","{""B37"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,38,11,10,1,"[""C38"", ""D38"", ""E38"", ""F38"", ""G38"", ""H38"", ""I38"", ""J38"", ""K38"", ""L38""]","{""B38"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,39,3,0,3,[],"{""A39"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B39"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H39"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,40,11,0,11,[],"{""B40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""C40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""D40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""E40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""F40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""G40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""I40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""J40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""K40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""L40"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,41,12,10,2,"[""C41"", ""D41"", ""E41"", ""F41"", ""G41"", ""H41"", ""I41"", ""J41"", ""K41"", ""L41""]","{""A41"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B41"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,42,11,10,1,"[""C42"", ""D42"", ""E42"", ""F42"", ""G42"", ""H42"", ""I42"", ""J42"", ""K42"", ""L42""]","{""B42"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,43,11,10,1,"[""C43"", ""D43"", ""E43"", ""F43"", ""G43"", ""H43"", ""I43"", ""J43"", ""K43"", ""L43""]","{""B43"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,44,11,10,1,"[""C44"", ""D44"", ""E44"", ""F44"", ""G44"", ""H44"", ""I44"", ""J44"", ""K44"", ""L44""]","{""B44"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,45,11,10,1,"[""C45"", ""D45"", ""E45"", ""F45"", ""G45"", ""H45"", ""I45"", ""J45"", ""K45"", ""L45""]","{""B45"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,46,11,10,1,"[""C46"", ""D46"", ""E46"", ""F46"", ""G46"", ""H46"", ""I46"", ""J46"", ""K46"", ""L46""]","{""B46"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,47,11,10,1,"[""C47"", ""D47"", ""E47"", ""F47"", ""G47"", ""H47"", ""I47"", ""J47"", ""K47"", ""L47""]","{""B47"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,48,12,10,2,"[""C48"", ""D48"", ""E48"", ""F48"", ""G48"", ""H48"", ""I48"", ""J48"", ""K48"", ""L48""]","{""A48"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B48"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,49,11,10,1,"[""C49"", ""D49"", ""E49"", ""F49"", ""G49"", ""H49"", ""I49"", ""J49"", ""K49"", ""L49""]","{""B49"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,50,11,10,1,"[""C50"", ""D50"", ""E50"", ""F50"", ""G50"", ""H50"", ""I50"", ""J50"", ""K50"", ""L50""]","{""B50"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,51,11,10,1,"[""C51"", ""D51"", ""E51"", ""F51"", ""G51"", ""H51"", ""I51"", ""J51"", ""K51"", ""L51""]","{""B51"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,52,11,10,1,"[""C52"", ""D52"", ""E52"", ""F52"", ""G52"", ""H52"", ""I52"", ""J52"", ""K52"", ""L52""]","{""B52"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,53,11,10,1,"[""C53"", ""D53"", ""E53"", ""F53"", ""G53"", ""H53"", ""I53"", ""J53"", ""K53"", ""L53""]","{""B53"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,54,11,10,1,"[""C54"", ""D54"", ""E54"", ""F54"", ""G54"", ""H54"", ""I54"", ""J54"", ""K54"", ""L54""]","{""B54"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,57,3,0,3,[],"{""A57"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B57"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H57"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,58,11,0,11,[],"{""B58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""C58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""D58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""E58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""F58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""G58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""I58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""J58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""K58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""L58"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,59,12,10,2,"[""C59"", ""D59"", ""E59"", ""F59"", ""G59"", ""H59"", ""I59"", ""J59"", ""K59"", ""L59""]","{""A59"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B59"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,60,11,10,1,"[""C60"", ""D60"", ""E60"", ""F60"", ""G60"", ""H60"", ""I60"", ""J60"", ""K60"", ""L60""]","{""B60"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,61,11,10,1,"[""C61"", ""D61"", ""E61"", ""F61"", ""G61"", ""H61"", ""I61"", ""J61"", ""K61"", ""L61""]","{""B61"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,62,11,10,1,"[""C62"", ""D62"", ""E62"", ""F62"", ""G62"", ""H62"", ""I62"", ""J62"", ""K62"", ""L62""]","{""B62"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,63,11,10,1,"[""C63"", ""D63"", ""E63"", ""F63"", ""G63"", ""H63"", ""I63"", ""J63"", ""K63"", ""L63""]","{""B63"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,64,11,10,1,"[""C64"", ""D64"", ""E64"", ""F64"", ""G64"", ""H64"", ""I64"", ""J64"", ""K64"", ""L64""]","{""B64"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,65,11,10,1,"[""C65"", ""D65"", ""E65"", ""F65"", ""G65"", ""H65"", ""I65"", ""J65"", ""K65"", ""L65""]","{""B65"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,66,12,10,2,"[""C66"", ""D66"", ""E66"", ""F66"", ""G66"", ""H66"", ""I66"", ""J66"", ""K66"", ""L66""]","{""A66"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B66"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,67,11,10,1,"[""C67"", ""D67"", ""E67"", ""F67"", ""G67"", ""H67"", ""I67"", ""J67"", ""K67"", ""L67""]","{""B67"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,68,11,10,1,"[""C68"", ""D68"", ""E68"", ""F68"", ""G68"", ""H68"", ""I68"", ""J68"", ""K68"", ""L68""]","{""B68"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,69,11,10,1,"[""C69"", ""D69"", ""E69"", ""F69"", ""G69"", ""H69"", ""I69"", ""J69"", ""K69"", ""L69""]","{""B69"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,70,11,10,1,"[""C70"", ""D70"", ""E70"", ""F70"", ""G70"", ""H70"", ""I70"", ""J70"", ""K70"", ""L70""]","{""B70"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,71,11,10,1,"[""C71"", ""D71"", ""E71"", ""F71"", ""G71"", ""H71"", ""I71"", ""J71"", ""K71"", ""L71""]","{""B71"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,72,11,10,1,"[""C72"", ""D72"", ""E72"", ""F72"", ""G72"", ""H72"", ""I72"", ""J72"", ""K72"", ""L72""]","{""B72"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,73,3,0,3,[],"{""A73"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B73"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H73"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,74,11,0,11,[],"{""B74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""C74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""D74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""E74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""F74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""G74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""H74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""I74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""J74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""K74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""L74"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,75,12,10,2,"[""C75"", ""D75"", ""E75"", ""F75"", ""G75"", ""H75"", ""I75"", ""J75"", ""K75"", ""L75""]","{""A75"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录"", ""B75"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,76,11,10,1,"[""C76"", ""D76"", ""E76"", ""F76"", ""G76"", ""H76"", ""I76"", ""J76"", ""K76"", ""L76""]","{""B76"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,77,11,10,1,"[""C77"", ""D77"", ""E77"", ""F77"", ""G77"", ""H77"", ""I77"", ""J77"", ""K77"", ""L77""]","{""B77"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,78,11,10,1,"[""C78"", ""D78"", ""E78"", ""F78"", ""G78"", ""H78"", ""I78"", ""J78"", ""K78"", ""L78""]","{""B78"": ""原始称量及水分/烧失量；标题950–1000为旧模板，实际区块为1020/1030/1050；本单元格为未选说明、标签、辅助统计或条件记录""}"
